,Moran_BIGC670101.lag3,formula_H,formula_C,ABHPRK__59,Moran_BHAR880101.lag1,NMBroto_BHAR880101.lag1,Z5__73,ABHPRK__60,CTDD_polarizability.2.residue50,Z5__4,Z5__65,Z5__5,ABHPRK__57,DDE_HS,ABHPRK__76,ABHPRK__77,Z5__56,ABHPRK__78,NMBroto_CHAM810101.lag2,Ez__26,Ez__25,Ez__24,Ez__23,Ez__22,Ez__21,DDE_VN,Z5__1,Boman_Index,Moran_CHOC760101.lag3,Ez__29,Ez__30,Flexibility,Ez__27,MSW__19,MSW__20,GTPC_uncharger.aromatic.postivecharger,APAAC_Pc1.L,Polarity,Z3__1,Z3__4,Z3__5,CTDC_solventaccess.G1,CTDC_polarity.G3,CTDC_polarity.G1,DDE_KG,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_PRAM900101.G3,Geary_CHOC760101.lag3,Geary_BIGC670101.lag3,DDE_QN,Moran_CHAM820101.lag3,Calculate_mw,Ez__19,Ez__17,CTDD_hydrophobicity_ENGD860101.1.residue50,Cougar__12,Cougar__26,Ez__10,Ez__11,Cougar__27,Ez__9,Ez__15,Cougar__28,Cougar__24,Ez__12,Z5__31,Ez__8,Ez__7,Cougar__23,Cougar__15,Ez__14,Cougar__14,Ez__6,Ez__2,Cougar__8,Cougar__21,Cougar__22,Cougar__1,CTDD_charge.1.residue25,Geary_CHAM820101.lag3,DDE_KP,DDE_IQ,Z3__21,DDE_PP,DDE_II,Geary_BHAR880101.lag1,DDE_CC,CTDD_hydrophobicity_FASG890101.1.residue50,y,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN
peptide_nv_11,-3.790330285,-1.63356524,-1.407059738,-1.300112316,-3.227425142,-2.436054297,3.800238466,1.900879268,-2.622918413,-3.832327391,6.934996639,2.451136153,-1.28996904,0.054193325,0.70180431,-1.475329775,-0.480375217,2.80309973,0.228568724,-1.304770269,-1.804643386,-1.196665561,-1.826078919,-1.531393845,-2.111835619,-0.048608615,1.141557114,0.326714811,-3.506549837,-2.171386422,-0.745802373,0.266080479,-2.208224921,-1.296163555,2.519218039,-0.377022694,-1.265577978,0.010398794,1.917637502,-4.649712556,3.000256146,-0.407908058,1.410303098,0.552397446,-0.328310113,1.000155938,2.546743148,0.552397446,0.672083775,2.690641669,2.67949381,0.058713664,-3.54739181,-1.484788547,-1.990460909,-2.089093527,-1.964965183,-0.973562009,0.346910653,0.395179857,-0.853403393,0.582535722,1.858086636,-1.308526688,0.637025959,-1.780253308,3.171146917,0.479246698,0.080891234,1.313805811,-1.386104511,-1.104311498,3.930728993,-0.515374262,0.722729716,-4.585232054,-2.22859872,-1.111294197,-1.552036523,-1.36358485,-0.540257352,2.627336281,-0.123615027,-0.000233862,0.276994898,0.30054723,-0.248532581,2.489456744,0.030967664,-1.649698971,0,-0.313625024,-0.273617087,-0.228814381,3.094987459,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_12,-1.59831197,-0.597917792,-0.728836699,0.77370887,0.376702194,0.293999831,-0.682182191,1.900879268,-0.42657655,0.418592556,-0.345398439,0.610138187,2.473746425,-0.092188616,-1.565953703,-0.796951,-1.48660839,-0.968842826,0.639304344,0.455216508,1.207507709,1.004358994,1.196580118,0.761307234,0.830761075,-0.122359758,0.153280039,-0.968145426,0.174797798,0.416703791,0.607458721,-0.251366494,0.211294167,1.678788549,1.612314363,-0.377022694,0.12595934,-0.14503094,0.055623382,0.165582168,0.544125039,0.763841122,-0.94107173,2.263454498,-0.362592821,-0.705268598,0.681822035,2.263454498,2.409121998,-0.676917277,1.233601967,-0.029892896,-0.53507107,-0.68813603,1.561592902,0.968375632,1.365488526,-1.189459485,-0.987566129,-1.271949192,-0.207339631,-0.814751671,-1.383304683,-1.298525223,-1.174396705,1.477763602,-0.44060872,0.054503908,-1.068992808,-0.492417459,0.919871035,-1.422728841,-0.818103573,-1.369378532,-0.289968192,0.920508761,0.186351614,0.947188858,0.618640382,-1.192931803,1.771404659,-0.102477537,-0.18434979,-0.084335412,0.12119401,0.027543593,-0.291637317,-0.402238485,-0.059385993,1.312922036,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_13,-0.899406347,-1.463533569,-1.380974237,2.501893191,-1.535512736,0.649865131,-1.717315222,3.002132868,0.012691823,1.033457237,4.695697381,3.00751976,3.602861065,0.031381004,-0.9990142,-1.475329775,-0.714723726,-0.968842826,0.71775194,1.0797795,0.591492253,1.584264893,1.279118938,1.159424486,0.990108034,-0.060102073,2.244202816,-1.250301791,-0.375826314,1.085703841,1.103259761,0.93222912,1.044531601,1.405658183,2.629157179,-0.377022694,0.367671895,1.593151441,2.274381289,0.49257435,3.187013131,1.349715712,-0.353228023,2.263454498,-0.333652767,-0.705268598,0.681822035,2.263454498,2.409121998,-0.003018612,0.229916579,0.044905121,-0.755286996,-1.456317624,0.972959798,0.447939452,-2.131487869,-1.924752088,-0.745290944,-1.001467176,-2.233137254,-0.422807809,-0.907220489,-2.146507302,-0.493539141,0.992608381,-0.860852313,1.166378928,0.503946855,-1.526388564,0.088361219,-1.610091784,-0.393964151,-2.180004625,-1.601681744,-1.331431029,1.022874424,0.702209096,0.29078923,-2.088125229,-0.655840453,0.217122405,-0.133079998,-0.013340339,0.951394777,0.258002047,-0.25525007,1.070128477,0.016886852,-1.797830021,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_14,-0.544492638,-0.103280205,-0.415810681,-1.300112316,-0.410130121,-0.344109944,-0.861482474,0.799625668,-0.033546953,-2.024287326,0.055314829,0.285114475,-1.28996904,-0.160286112,-0.342557933,-1.475329775,-0.812168345,0.806188965,1.520543157,-1.944213846,-1.821082941,-1.773143398,-1.926676496,-1.924616174,-2.025931559,-0.156669102,-1.383613796,-0.026515554,-0.369746565,-1.457550893,-1.504523227,-1.571698101,-1.552700155,-1.634924079,0.502934202,-0.377022694,-1.265577978,-0.755616898,-1.393125396,-1.970453278,0.362342576,0.671334608,-0.105714884,0.76252726,-0.378541282,-0.465910768,-0.88863785,0.76252726,0.885404259,0.81851567,0.881073123,-0.071113041,-0.427712979,-0.256499132,-1.7358948,-1.838162603,-0.553904533,1.484397085,1.239921636,0.670759461,1.022026816,1.484933127,0.282149434,0.50946135,1.463071916,-0.257283577,0.341061668,-0.032392587,0.288066855,0.281585335,-0.407747861,1.418218737,0.499194549,1.396964545,0.834871611,-1.845399424,-1.04725122,0.305967253,-0.383102808,0.262902462,-0.5828406,0.948428732,-0.212603857,-0.123459808,-0.144496491,-0.099458851,-0.311689822,0.318041385,-0.101418896,-0.394483228,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_15,-2.284867151,-0.814321736,-0.546238188,-0.539711214,-1.441302226,-1.967637676,1.306208397,0.065456601,-1.676801918,-0.181714798,1.66192275,-0.087079773,-0.474497356,-0.077069281,-1.43512151,-0.740419436,1.600756028,-0.968842826,-0.171604825,-0.302856616,-0.966729767,-0.585122884,-0.780396922,-0.424452515,-0.624665663,-0.114742233,0.222162504,0.067067793,-2.475937581,-0.635745848,-0.706814286,-0.398701345,-0.554357019,1.566982554,1.588085871,2.013113562,-0.798873558,-0.785805236,0.06140864,-0.297765764,-0.166507759,-0.092437125,-0.80541549,-0.368940966,-0.359051867,0.694054098,0.873095995,-0.368940966,-0.263244499,2.725713564,2.438024202,-0.020741,-2.622775372,-0.672476455,-0.2681864,-0.178462137,0.635350598,-1.100456785,-2.284671799,-1.045975256,-0.177021546,-2.772339655,-0.886551661,-0.891261693,-2.994507725,0.849204724,-0.195895158,-0.165715574,-1.307845508,-1.097448873,0.92125453,-1.945691775,-0.324927036,-1.450574531,0.238596804,-0.962011785,-1.223655079,0.124636405,0.049151595,0.219984681,0.517772568,2.893983861,-0.178076685,-0.075648825,0.600630486,0.055741288,-0.287185163,1.460161247,-0.050053646,-0.293730125,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_16,0.193750483,1.380632556,1.384088923,-1.037905039,0.954154512,0.808699207,-0.268950578,-1.402881532,0.259780282,0.42969993,-0.582867138,-0.712248923,-0.658636124,-0.301926521,0.205732245,-0.337404088,-1.842018128,0.539934196,-0.172266255,-0.53087082,-0.500872693,-0.40508715,-0.125511675,-0.092671808,-0.387660914,-0.228031335,-0.66336915,1.018068344,0.476788116,-0.178621348,-0.391845862,-0.237836876,-0.081602524,-0.777196109,-1.30360146,-0.377022694,0.086095096,-1.443955338,-1.129670333,0.194076196,-0.690478589,-0.151587925,0.124394989,0.05333914,1.679542583,0.502740448,0.37100185,0.05333914,-0.341188522,-0.319027737,-0.064618572,-0.156849501,0.329717572,1.692936412,-0.384828993,-0.228653913,0.147791389,1.011201251,0.094709825,0.86446348,1.729185068,0.055475288,0.619361447,0.838540301,0.107260428,-0.718013403,0.518179998,-1.955571898,0.705666511,0.922877911,-0.998429169,0.559026891,0.731801921,0.578047757,1.262943077,1.196156149,-1.06103195,-0.719609065,-0.933481869,1.111093617,-0.1357165,-0.16826415,-0.27137133,-0.204837183,-1.633954351,-0.36361949,-0.353398332,-0.862152473,10.83435772,0.22971373,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,7.017834424,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_17,-1.842397921,-0.366056423,-0.650580194,-0.756968672,0.592651722,0.277276389,-0.080973096,-1.402881532,1.356336256,0.105968691,0.540774914,-0.587881229,-0.678365277,-0.134350627,0.001467277,-0.372964266,-1.132225005,0.539934196,-0.28696922,-1.870514811,-0.92292101,-1.307771188,-1.372306099,-1.732079192,-1.708035841,-0.143602109,-1.630730088,-0.020008174,-2.064205121,-1.88398111,-1.261719795,0.656777015,-2.092039622,-0.944419179,-1.296153385,-0.377022694,-0.33500132,0.075299657,-1.338148831,0.122725942,-0.372225479,-0.166665579,0.684143224,-1.091559329,5.449343425,0.766078061,-0.780861191,-1.091559329,-0.996835302,2.195624367,1.771298794,-0.055414013,-1.938404768,-0.532538861,-0.321198913,-0.625997901,-0.662170056,0.297222502,0.090386713,2.015839819,1.161279246,0.024657689,1.937319454,1.01481666,-0.066268444,-0.817211225,1.427545989,-0.828033277,1.20650503,1.902878816,-0.744066028,0.733262643,1.850764341,0.840943142,2.047206101,1.351541795,-0.716469072,-0.781215723,-0.968771012,0.144665059,-0.778222559,1.900680226,-0.201843066,-0.108558963,-1.053179925,-0.051088937,-0.304052663,-0.683530909,-0.085410323,-1.222733002,0,-0.313625024,3.654742516,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,8.124038405,-0.070710678
peptide_nv_18,1.173518471,0.592303901,0.523267374,-0.715188392,0.54133231,0.20411245,0.821358958,-1.138580668,-0.078191289,0.069415449,0.155634555,-0.823743392,-0.940481176,-0.272397334,-0.803517819,-0.215483479,0.59996284,-0.130633369,-0.321466823,-0.595927207,-1.204489644,-1.051580416,-0.977343945,-0.957837964,-0.887497774,-0.213153739,-1.538185672,-0.633580068,0.853679734,-0.790341065,-1.019396666,0.440067808,-0.571254957,-0.672467615,-1.854650984,-0.377022694,0.109912243,-1.01674787,-1.328620791,0.027797165,-0.867719784,1.147689991,-0.718096531,-1.788013923,1.795639803,-1.058115053,-0.904432705,-1.788013923,-1.703865059,-1.100479857,-1.366054466,-0.138975167,0.955408689,0.596448422,-1.241997882,-1.293758602,-0.960086909,0.559374045,0.922548118,-0.085073906,-0.422621967,0.909477485,-0.194547546,0.084712842,0.955041956,0.215347431,-0.911693638,-0.002609921,-0.737231208,-0.574661939,0.425093918,0.612182571,-0.087806864,0.404451765,-0.416533242,0.530900274,0.32939008,0.658943037,0.392869024,-0.123173476,-0.177565554,-1.328606068,-0.259119489,-0.187871631,0.402443352,-0.308547289,-0.344702943,-0.5017325,-0.170619091,-0.755804701,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,8.124038405,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_19,0.381046789,1.983472115,2.19273947,-0.793178248,-1.079185415,-1.208540768,0.842103214,-1.17503596,0.917850893,-0.557911341,0.907296876,-1.208224376,-0.984167159,-0.311449201,0.581544416,0.178218488,-0.486859531,1.221317368,0.177849398,-0.732736948,-0.757459869,-0.694504328,-0.663005309,-0.909646464,-0.918340761,-0.232829117,-0.405267955,1.11084434,0.500671047,-0.6392679,-0.847359785,-1.200496557,-0.672076575,-0.086368478,-0.255342587,0.471090171,-0.802409218,-1.66132262,-0.510956365,-0.538838288,-1.236724525,-1.029290198,0.786832499,-0.294489377,-0.413943737,1.120741511,0.568796513,-0.294489377,-0.433304185,-0.127934392,-0.012939197,-0.162613681,0.611663637,2.184908064,-0.899956474,-1.066743132,0.260383432,0.509824803,-0.005118969,1.116295473,1.218376768,-0.245756249,0.984072133,1.461082717,0.06628934,-1.041043979,1.299196207,-1.138696077,0.883979767,1.274410827,-1.574511099,0.608039024,0.986102721,0.486326564,1.282381487,0.648714592,-0.951811843,-1.066314322,-1.094925948,0.746792269,-0.760915999,-0.204841097,3.371169873,-0.210308296,-0.951121118,-0.381379373,1.944234971,1.090295696,-0.194723698,-0.612781618,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,5.700877125,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_20,0.425324336,0.855080119,0.888464395,-1.028540494,0.10556833,-0.113848147,-0.183388714,-0.913435488,0.352770563,-0.930789959,-0.08189336,-0.991119076,-0.311403019,-0.292248971,-0.194325872,0.288455039,-1.629752113,0.331827021,0.294331012,-0.239590458,0.252729294,0.013183474,0.218632044,0.311099317,-0.012689943,-0.223155526,-1.375269333,-0.529089815,0.392780945,-0.214733078,-0.17279848,-0.411369601,-0.032313787,-0.199728825,-0.228806757,0.529580713,-0.316339331,-1.033154302,-1.379302552,-1.0040139,-0.992103678,-0.011025271,-1.377213836,0.423608206,-0.409447036,-0.925323376,0.721927865,0.423608206,0.279849337,-0.265616639,-0.406715111,-0.150991576,0.266478513,1.118059792,0.301929391,0.456201773,-0.874510178,-0.175486615,-0.225113706,0.868289264,0.734296791,-0.291840066,0.463011248,0.625165542,-0.400747968,0.310062131,-0.032522232,-0.128270442,0.214407242,0.058762061,0.223773145,0.237098116,0.709977814,0.057346825,0.592474803,0.27927327,0.301867178,0.734990498,0.293206454,0.00601149,-0.722953221,-0.114732927,-0.267356055,-0.199277091,0.367336528,-0.345570772,-0.350548607,-0.091056157,-0.182872434,-1.482454236,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_21,0.280854199,0.174953438,0.053728346,-1.300112316,-0.932184207,3.979894392,1.700362197,-1.402881532,-0.386643061,-0.7763828,-0.444024471,0.232308408,-1.28996904,-0.196621237,0.70180431,-0.215483479,2.812662003,1.294322707,3.421895029,-2.165638169,-1.300193558,-1.167530252,-1.125767463,-1.073403524,-1.681147092,-0.174975711,-1.291767011,2.678078839,0.239751852,-1.540664053,-1.609120249,-1.13014516,-1.522624541,-1.175596989,0.230808653,-0.377022694,-1.265577978,-1.303465796,-2.086707492,-0.547737068,-0.0197141,-3.390542333,0.66213838,-3.440069008,-0.387050982,3.170696256,-1.804739449,-3.440069008,-3.381005413,0.225386486,0.193733431,-0.093107082,0.18789854,0.31352075,-0.224127095,-0.215436453,0.684259359,0.574963889,-1.968730769,2.650244839,3.122268594,-3.469102875,2.507833349,1.799659693,-2.048831823,-1.122094441,1.471512523,-2.131254139,2.434026631,3.054880315,-1.831996945,0.628986547,1.804233918,0.654499585,3.201393661,2.799253253,-3.369714961,-2.283830841,-0.65871687,4.294461206,-0.246045824,0.262401913,-0.227679523,-0.144335609,-1.376729386,-0.167224186,-0.322389339,1.171432563,-0.123846604,-0.707046832,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_22,-1.500784438,-0.350598999,-0.128870164,1.234558022,-0.749880563,-0.922972144,0.462002088,0.399169813,-0.572999341,1.104019427,0.914768701,-0.052503689,0.107982418,-0.106736786,0.966376079,0.414439669,0.132379101,0.191754883,0.099288538,0.131039733,0.618613841,1.063548046,0.407668108,-0.112989188,0.193739509,-0.129689517,1.184652823,0.493513096,-1.480886357,0.398449576,0.066527888,0.31008909,-0.07902129,0.568052132,-0.367926569,1.645400292,-0.269236656,0.935417641,1.494541346,1.185260673,0.030914704,-0.6813162,1.135976034,0.286233016,-0.366000008,0.734867677,1.096248949,0.286233016,0.401877829,1.626051121,1.49452831,-0.038699059,-1.506427109,-0.279375729,0.815658757,0.211457652,-0.799306385,-0.446279276,0.124181649,0.553578992,-0.239589796,0.285300399,0.314815103,0.525528495,0.206526411,-0.581645649,0.660786727,0.342531523,0.844702857,0.064280657,-0.619475297,0.331994013,-0.116544612,0.099730842,0.123045564,-0.573033523,0.343776029,-0.708614262,0.046053077,-0.226701509,-0.702073693,1.468758784,-0.190385915,-0.092693845,-0.040253825,0.000411124,-0.295921282,0.743649234,-0.068365792,-0.612781618,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_23,-0.273842465,-0.025993082,-0.154955666,-0.85281755,0.299410048,0.807534084,0.058027658,-1.402881532,-0.163015526,-0.087181253,-0.552404899,-1.26704992,-0.774934292,-0.172712777,0.70180431,0.845439717,-0.236604905,1.126680816,0.201776512,-0.670657449,-0.2264753,-0.366975548,-0.578974654,-0.646391847,-0.808629299,-0.162929988,-1.033436041,1.010249674,-0.122193331,-0.524498065,-0.775909909,0.120356169,-0.467903816,-0.310319399,-0.519166061,-0.377022694,-1.265577978,-0.925483577,-1.229089959,-0.059538916,-1.271146108,-1.638244696,0.587321908,-0.64534249,-0.381451611,1.39808833,-0.06414641,-0.64534249,-0.9491519,-0.004812743,0.082606658,-0.078635034,0.23650896,0.073997336,-0.3480332,-0.656143186,0.366352413,1.742310934,0.174674854,1.718089554,1.677152665,-0.485418593,1.420791325,1.703303402,-0.046629943,-0.510368581,1.125250664,-1.123508311,1.384145505,1.645817481,-1.185468433,1.222609279,1.145898848,1.211341952,1.827640605,1.968681913,-0.944998501,-0.924462757,-1.317833746,1.66817835,-0.621165523,-0.367725165,4.514553444,-0.130599362,-0.984252078,-0.122634692,2.670092751,-0.733825403,-0.109089204,1.357361351,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_24,3.085876936,-0.505173244,-0.467981684,-0.213825028,3.208905726,2.383946743,-0.173275111,-1.402881532,-2.622918413,0.618625294,0.029416617,-0.847224354,-1.28996904,-0.134350627,-0.465424079,1.280583997,0.669017638,1.04285987,0.212044169,-2.193647981,-1.472702818,-1.417415779,-1.655642662,-1.890021661,-1.97425287,-0.143602109,-1.811368001,-0.253035189,2.840123332,-1.581509474,-1.802893518,-1.148481982,-1.601373946,-0.774891373,-1.362769256,-0.377022694,-1.265577978,-1.186651081,-1.124291719,0.866890799,-0.799850736,0.798304333,0.200036642,-2.030963201,-0.372467181,-0.170233449,-0.268922062,-2.030963201,-1.950503347,-2.724396196,-2.792397379,-0.055414013,3.016961576,-0.536090634,-0.87532783,-1.377947767,-1.896397019,-1.435280348,-0.740165944,0.988089194,-0.155464855,-0.387000716,0.538818604,0.705120103,-0.412077419,-0.723194159,-1.034376071,-0.481816715,-0.059496989,-0.009521182,-0.719980592,-1.231358917,0.053779911,-1.187531447,0.040678422,2.961783116,-0.650750997,-0.256607132,-0.518193663,-1.8199104,-1.063780808,-2.753127562,-0.201843066,-0.108558963,-0.542062941,-0.051088937,-0.304052663,-3.221273188,-0.085410323,-1.588703832,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_25,-1.28288294,-0.907066284,-0.7549222,-0.455222203,-0.615212472,-0.007807837,-1.362253901,-0.576941332,-0.060519573,-0.167968963,-1.807846527,0.299818556,-1.28996904,-0.061305713,2.686092572,3.334992445,0.941934235,2.80309973,0.055219443,-0.557415058,-1.109623232,-0.927669164,-0.706595791,-1.174066136,-1.136884512,-0.106800125,0.716563037,2.809435904,-1.223788013,-0.069950407,-0.273512293,0.620388749,-0.406893428,-1.609562942,-0.765999063,-0.377022694,-1.265577978,-0.525464296,-0.164540508,-0.439323185,-0.136091705,-2.458469122,1.410303098,-0.778424705,-0.355360033,1.663376591,-0.35424525,-0.778424705,-1.354460819,0.749176406,0.657651772,-0.011199143,-1.337567552,-0.652175745,-2.122173,-2.05090105,0.366352413,2.048094722,0.510892626,0.633071035,1.909177036,0.739194355,1.01596749,1.114283183,0.732570523,-2.061131917,1.691249402,-1.562354856,0.4960373,1.458978663,-2.367451686,0.431026203,1.028620919,0.98249492,1.141039867,-0.926063452,-2.82672434,-2.231300398,-2.77159895,1.894880848,-0.540257352,0.963197332,-0.171536284,-0.066592103,-1.358608519,0.085140485,-0.282543303,0.255875351,-0.040323647,0.424135734,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_26,0.246219521,-0.582460367,-0.676665696,-1.300112316,-1.324728344,-0.963519128,0.60693917,-0.576941332,-2.110438645,-1.978615661,0.961391608,-0.901477099,-1.28996904,-0.061305713,2.024663152,2.533272075,0.241367178,2.80309973,0.815578013,-1.035703697,-1.847484054,-2.004107908,-1.411814533,-1.901910842,-1.345587616,-0.106800125,0.746024861,2.249215313,0.398327484,-1.635406071,-1.326121345,-1.132997235,-1.2627764,-1.071700282,-0.345717435,-0.377022694,-0.411736315,-1.139738432,0.075178174,-1.771019744,-0.952430388,-1.774948767,2.096120756,-0.113013629,-0.355360033,2.326597244,-1.079492349,-0.113013629,-0.678945954,-0.849456029,-0.197180964,-0.011199143,0.280857497,-0.644005532,-2.045555213,-2.022869928,0.366352413,1.048070027,-0.368015614,1.41936746,1.277868179,-0.059365412,1.845436619,1.813890173,0.005417324,-2.782600888,2.072963044,-1.719662608,0.761761624,1.869026985,-2.660315099,0.645008459,1.758493005,1.110317904,1.284062693,-0.089111511,-2.975109785,-2.362200449,-2.968750899,0.941044202,-0.540257352,-0.229854069,-0.171536284,-0.066592103,-2.201568591,0.085140485,-0.282543303,1.271443079,-0.040323647,-0.094322942,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
peptide_nv_27,0.620373529,-0.937981133,-0.989691714,-1.300112316,0.279050983,0.434021978,-0.766328068,-0.802197751,0.246968288,-1.064563476,-0.646029571,-0.474103227,0.107982418,-0.106736786,-1.150198067,-0.845406627,-0.385369987,-0.968842826,-0.898079642,-0.260832182,-0.262878606,-0.530804266,-0.332609592,0.12033217,-0.044398125,-0.129689517,-0.683753144,-0.986258174,1.021273865,-0.7674916,-0.468581949,-1.341913697,0.079225268,-1.068601862,-1.119396288,-0.377022694,0.635848622,0.607860599,-0.847951457,-1.006115156,-0.57023749,1.505948936,-0.509986345,-0.246095844,2.745888657,-0.85686189,-1.224541769,-0.246095844,-0.138534063,-0.449244045,-0.475112319,-0.038699059,0.454058093,-0.854263697,-0.242582264,0.128761696,-0.799306385,-1.021712206,0.923500188,-0.169931515,-0.339843298,1.06957252,0.09978814,0.187439111,1.091736637,0.793835256,-0.913709541,0.376356202,-0.677615184,-0.761692684,0.803313043,-1.251089222,0.397215759,-0.850101912,-0.729719877,0.099779896,0.444866069,1.16494817,0.941187206,-1.431604531,2.210620441,-0.080501581,-0.190385915,-0.092693845,0.917174249,0.000411124,-0.295921282,-0.091491895,-0.068365792,1.875820027,0,-0.313625024,-0.273617087,-0.228814381,-0.323103086,-0.159719141,-0.1424941,-0.175411604,-0.123091491,-0.216506351,-0.203594639,-0.070710678,-0.175411604,-0.123091491,-0.100250941,-0.100250941,0,-0.070710678,-0.070710678,-0.100250941,-0.123091491,-0.070710678
