,CKSAAP_FA.gap3,CTriad_g2.g5.g3,CKSAAP_RF.gap3,DDE_RR,DPC_KG,CKSAAP_NR.gap2,CKSAAP_EL.gap2,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.postivecharger.uncharger,CTDC_solventaccess.G1,CKSAAP_RC.gap1,formula_H,CKSAAP_VD.gap1,CKSAAP_FA.gap1,formula_C,DDE_CR,CKSAAP_TP.gap3,CKSAAP_PF.gap1,CKSAAP_GK.gap3,DDE_LD,DPC_KV,CTDT_hydrophobicity_FASG890101.Tr1331,CTDD_hydrophobicity_ZIMJ680101.2.residue0,CKSAAGP_alphaticr.negativecharger.gap2,CKSAAP_KK.gap1,CTDD_polarity.2.residue25,DDE_HS,ABHPRK__24,CTDD_hydrophobicity_FASG890101.3.residue50,Calculate_mw,CKSAAGP_aromatic.postivecharger.gap0,Cougar__5,CTDC_polarizability.G1,Moran_BIGC670101.lag3,CKSAAP_FK.gap3,CTDD_hydrophobicity_PRAM900101.2.residue75,CKSAAP_TY.gap2,CKSAAGP_uncharger.aromatic.gap2,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDC_hydrophobicity_ZIMJ680101.G2,Z5__17,QSO3_SC_R,CTDC_hydrophobicity_ARGP820101.G2,CKSAAGP_alphaticr.postivecharger.gap2,DDE_VK,CTDD_hydrophobicity_PONP930101.3.residue25,Ez__3,CTDD_polarity.3.residue100,CTDD_hydrophobicity_ZIMJ680101.2.residue50,DDR_L,DDE_SA,CKSAAGP_aromatic.alphaticr.gap4,CTDT_hydrophobicity_PONP930101.Tr1221,Z5__1,Ez__12,CTDD_charge.1.residue75,QSO3_SC_L,Geary_CIDH920105.lag2,CTDD_hydrophobicity_PRAM900101.2.residue0,DDE_KV,CKSAAGP_postivecharger.alphaticr.gap3,Ez__5,GTPC_alphaticr.alphaticr.postivecharger,Ez__2,NMBroto_CIDH920105.lag3,NMBroto_CHAM820102.lag1,CTDC_hydrophobicity_PONP930101.G3,Moran_CHAM810101.lag1,Geary_CHAM820102.lag2,CKSAAGP_aromatic.alphaticr.gap2,APAAC_Pc1.T,CKSAAP_WL.gap3,CTDD_charge.1.residue50,CKSAAGP_negativecharger.postivecharger.gap5,Moran_CIDH920105.lag2,CTDD_hydrophobicity_PONP930101.2.residue75,DDE_LS,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PRAM900101.G3,NMBroto_DAYM780201.lag1,CTDD_hydrophobicity_ENGD860101.2.residue75,DDE_RL,Z3__8,QSO3_SC2,Geary_BIGC670101.lag3,Moran_CHAM820101.lag3,CTDD_secondarystruct.1.residue25,NMBroto_CIDH920105.lag1,Z5__22,CTDT_hydrophobicity_PRAM900101.Tr1221,CKSAAGP_postivecharger.uncharger.gap5,CTDD_solventaccess.1.residue25,CKSAAP_KG.gap3,Z5__5,Z5__24,DDE_RA,Boman_Index,Moran_CHAM810101.lag3,Cougar__2,CKSAAP_SL.gap2,CTDD_hydrophobicity_FASG890101.2.residue25,Geary_BIGC670101.lag1,CKSAAGP_postivecharger.uncharger.gap0,DDE_RG,CKSAAGP_aromatic.postivecharger.gap5,NMBroto_CHAM810101.lag2,CTDD_hydrophobicity_ZIMJ680101.2.residue25,CTDD_normwaalsvolume.1.residue100,CTriad_g1.g2.g5,Ez__11,APAAC_Pc1.F,CTDD_hydrophobicity_ARGP820101.2.residue50,Geary_CHAM820101.lag3,CKSAAGP_alphaticr.alphaticr.gap3,Ez__6,CTDC_hydrophobicity_ENGD860101.G1,Geary_CHOC760101.lag3,Z5__11,Moran_CHOC760101.lag1,CTDC_hydrophobicity_PONP930101.G1,CKSAAGP_postivecharger.uncharger.gap1,ABHPRK__27,CTDD_polarizability.1.residue75,Flexibility,CTDD_hydrophobicity_PONP930101.1.residue50,DDE_LH,MSW__7,CKSAAGP_alphaticr.postivecharger.gap5,NMBroto_CHAM820102.lag2,CKSAAGP_aromatic.uncharger.gap1,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN,y
HMP3_testN_11,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-0.385419536,-0.265346408,-1.015258005,-0.159138614,-0.253577246,-1.118576227,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,2.072832877,1.185554718,-0.449079534,-0.389168486,0.42854036,-0.055005678,-0.19617686,0.658715058,-1.047768029,-0.638468006,0.846453232,-0.196687746,-0.283539134,-0.273227377,-0.925115123,-0.076446281,-0.49361724,-1.273022283,0.037745449,-0.286662066,0.119863307,0.407534908,-1.263972533,-0.259103543,0.174305023,0.40460011,0.655276397,-0.228351819,-0.735102539,-0.14952049,-0.684124374,-0.117720875,0.272253436,0.307778893,0.436785902,0.136034857,-1.340666654,0.772944663,-0.325540137,1.254666077,0.089918058,2.867405193,-1.689364707,0.580663147,0.202102016,-0.265534314,0.286781313,-0.287134925,-0.901854357,-0.604650886,-0.272110131,-0.119677834,12.40509507,0.865956922,-0.058086004,3.209937745,-0.950476241,-0.094047994,-1.980892265,-0.97417229,2.652032187,-1.236724343,-0.128284707,0.421792376,1.294453614,-1.283779407,-1.166266612,0.534755092,0.816349279,-0.582099954,0.076991838,-0.371676086,0.36277646,-1.609056185,-0.093916918,0.344503126,-1.624461748,0.164162828,-0.26183899,-0.970966917,0.957717134,-0.808361891,-0.189943573,-0.61574881,0.667108262,0.981989156,-0.992948076,-0.476859714,0.126819145,-0.978954007,0.345806612,-0.572339243,0.592927276,0.176068958,0.192269686,-1.872107985,-1.095770872,-1.03902939,0.44539036,-0.743564556,-1.094224695,-0.734765057,-0.182253349,-0.66415392,-0.169358779,-0.745472577,-1.15278377,0.312299753,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_12,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,-0.768536383,-0.570826735,-0.449079534,5.944595621,-1.130150507,-0.055005678,1.966716853,2.838004814,-0.957048636,-0.638468006,0.296296142,-1.619639169,0.546323588,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,-1.263972533,-0.259103543,4.082844934,1.260381702,0.655276397,-1.364721943,-0.521695525,-0.14952049,-0.684124374,-1.316866795,0.522860761,-0.428399899,-1.395312085,1.494716443,-1.325739038,-0.881825547,-0.325540137,5.611644117,-0.009547408,-0.882008397,4.175371949,-0.956773119,0.238906439,-0.265534314,3.283635044,-2.064602053,1.732248511,-0.604650886,-0.272110131,-1.090207162,-0.192786975,1.173950895,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.094442094,-2.248334165,-0.216178122,0.424519121,-2.208555072,-0.74081382,-0.423511008,-0.042070993,1.486338444,-1.314707332,-1.412591454,3.227949683,4.856987596,-0.371676086,-0.686604418,-0.787701134,-0.093916918,0.340120354,-1.397454885,-0.157466273,-0.26183899,-0.970966917,-1.885716728,-0.808361891,-0.189943573,-0.61574881,1.133248119,-0.828458361,-2.643978569,-0.476859714,-1.127799861,-0.309441885,-1.956081663,1.100675345,-1.446088306,-0.661929317,1.719745923,0.37443733,-2.098669748,2.865308659,1.840889751,-0.743564556,-0.00323359,-1.848898095,-1.157085331,-0.66415392,-0.169358779,-0.363077337,-1.15278377,0.24663007,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_13,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,0.652148247,-0.570826735,-0.449079534,3.833340919,-1.130150507,-0.055005678,0.885269996,0.658715058,-0.957048636,1.281671152,0.296296142,-1.619639169,0.255589264,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,0.626823943,-0.259103543,2.128574979,1.260381702,0.655276397,-1.364721943,-0.935275009,-0.14952049,-0.684124374,-1.316866795,0.522860761,-1.149851868,-1.395312085,0.733352662,-0.897346625,-0.881825547,-0.325540137,1.254666077,-0.009547408,-0.882008397,1.451443373,-1.015413066,-0.109095628,-0.265534314,0.582951084,-1.145825316,-0.901854357,-0.604650886,-0.272110131,-1.090207162,-0.192786975,0.882145329,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.208300695,-2.248334165,-0.216178122,-0.294535831,-2.149880779,-0.477254313,0.74885274,-0.042070993,0.735517738,0.190270255,-1.412591454,-0.582099954,2.466989717,-0.371676086,-0.686604418,-1.66938777,-0.093916918,0.340120354,0.404727959,-0.337947812,-0.26183899,-0.970966917,-1.063433694,1.565296946,-0.189943573,-0.61574881,0.596928394,-0.828458361,-2.643978569,-0.476859714,-1.127799861,-0.126707546,-1.956081663,0.208454968,-0.426580515,0.926495165,1.719745923,0.00045565,-2.098669748,-0.401251455,1.840889751,-0.743564556,-0.00323359,-1.848898095,-0.457511776,-0.66415392,-0.169358779,-0.363077337,-1.15278377,0.051629802,-0.567609105,-0.301005028,-0.1958026,4.546060566,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_14,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,2.072832877,-0.570826735,-0.449079534,3.833340919,-1.130150507,-0.055005678,-0.19617686,-0.43092982,-0.957048636,1.281671152,0.296296142,-1.619639169,-0.333304821,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,0.626823943,-0.259103543,1.151440001,1.260381702,0.655276397,-1.364721943,-0.935275009,-0.14952049,-0.684124374,-1.316866795,0.522860761,-1.666789675,-0.479263092,0.662799906,-0.897346625,-0.881825547,-0.325540137,-0.923822943,-0.009547408,0.992698398,-0.985234553,-0.374592346,-0.31391639,-0.265534314,0.402905487,-1.145825316,-0.901854357,-0.604650886,-0.272110131,-1.090207162,-0.192786975,0.882145329,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.126973123,-2.248334165,-0.216178122,-0.318359941,-2.228113169,0.0629122,-1.207768061,-0.042070993,-0.801045566,0.310058175,-1.412591454,-0.582099954,1.271990778,-0.371676086,-0.686604418,-1.447264359,-0.093916918,0.340120354,-1.397454885,-0.699998129,-0.26183899,-0.970966917,-1.454573732,1.565296946,-0.189943573,-0.61574881,0.596928394,-0.828458361,-2.643978569,-0.476859714,-1.127799861,-0.115412045,-1.956081663,1.818130905,-0.426580515,1.817856465,1.719745923,1.870364051,-2.098669748,0.252060568,1.840889751,-0.743564556,-0.00323359,-1.848898095,-0.014301125,0.51232599,-0.169358779,-0.363077337,1.040865064,0.051629802,-0.567609105,-0.301005028,-0.1958026,4.546060566,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_15,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,0.652148247,-0.570826735,-0.449079534,3.833340919,-1.130150507,-0.055005678,0.885269996,1.748359936,-0.957048636,-0.638468006,0.296296142,-1.619639169,1.048968394,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,0.626823943,-0.259103543,0.174305023,1.260381702,0.655276397,-0.796536881,-0.852559112,-0.14952049,-0.684124374,-1.316866795,0.522860761,-1.149851868,-0.937287589,0.716183382,-0.150503215,-0.881825547,-0.325540137,3.433155097,-0.009547408,0.992698398,1.451443373,-2.441755958,-0.109095628,-0.265534314,0.582951084,-0.260765156,-0.901854357,-0.604650886,-0.272110131,-0.604942498,-0.192786975,-0.075492828,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.208300695,-2.248334165,-0.216178122,-0.294535831,-1.522243652,-1.200085831,1.004239011,-0.042070993,0.735517738,-0.679200898,-1.412591454,3.227949683,0.076991838,-0.371676086,-0.686604418,-0.997882426,-0.093916918,0.340120354,-1.589176465,-0.337947812,-0.26183899,-0.970966917,-1.063433694,1.565296946,-0.189943573,-0.61574881,0.503518501,-0.828458361,-2.643978569,-0.476859714,-1.127799861,-0.093561937,-1.188785572,-0.205461701,-1.446088306,0.582077905,1.719745923,-0.37352603,-2.098669748,-0.401251455,1.840889751,-0.743564556,-0.00323359,-1.848898095,-0.94585643,-0.075913965,-0.169358779,-0.363077337,-1.15278377,-0.029874418,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_16,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,0.652148247,-0.570826735,-0.449079534,-0.389168486,-1.130150507,-0.055005678,0.885269996,-1.520574698,-0.957048636,-0.638468006,0.296296142,-1.619639169,0.546323588,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,0.626823943,-0.259103543,0.174305023,1.260381702,0.655276397,-0.228351819,-0.892262743,-0.14952049,-0.684124374,-1.316866795,0.522860761,-1.149851868,-0.479263092,0.59715266,0.660788611,-0.881825547,-0.325540137,-0.923822943,-0.009547408,0.992698398,1.451443373,-0.956773119,-0.109095628,-0.265534314,0.582951084,2.758554361,-0.901854357,-0.604650886,-0.272110131,-0.119677834,-0.192786975,-0.938012042,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.208300695,-2.248334165,-0.216178122,-0.294535831,0.595364899,-0.74081382,-0.423511008,-0.042070993,0.735517738,-0.679200898,-1.412591454,3.227949683,0.076991838,-0.371676086,-0.686604418,-0.997882426,-0.093916918,0.340120354,-1.397454885,-0.337947812,-0.26183899,-0.970966917,-1.063433694,1.565296946,-0.189943573,-0.61574881,0.461536526,-0.828458361,-2.643978569,-0.476859714,-1.127799861,-0.07211523,-0.42148948,1.100675345,-0.426580515,0.582077905,1.719745923,0.37443733,-2.098669748,-0.401251455,1.840889751,2.043983911,-0.00323359,-1.848898095,0.606945299,0.51232599,-0.169358779,-0.363077337,3.234513898,-0.492696417,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_17,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,1.362490562,0.014633749,-0.449079534,5.944595621,-1.130150507,-0.055005678,-0.19617686,1.748359936,-0.957048636,1.281671152,0.296296142,-1.619639169,-0.242486043,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,0.626823943,-0.259103543,-0.802829955,1.260381702,0.655276397,-0.796536881,-0.521695525,-0.14952049,-0.684124374,-1.316866795,0.522860761,-1.830195462,-0.937287589,0.958573215,-0.738121126,-0.881825547,-0.325540137,3.433155097,-0.009547408,-0.882008397,1.104761554,0.089042921,-0.028790432,-0.265534314,1.231115235,-1.162683604,1.732248511,-0.604650886,-0.272110131,-0.604942498,-0.192786975,0.385592211,-2.07770997,-0.198881231,-0.950476241,-0.094047994,0.832025129,-2.248334165,-0.216178122,0.17761471,-1.900959539,-0.017982302,-1.073036721,-0.042070993,-0.923708717,-0.740658406,-1.412591454,3.227949683,-1.118007101,-0.371676086,-0.686604418,-1.048469241,-0.093916918,0.340120354,-0.515535621,-0.360779814,-0.26183899,-0.970966917,-2.207962782,-0.808361891,-0.189943573,-0.61574881,0.452090582,-0.224975856,-2.643978569,-0.476859714,-1.127799861,-0.235201403,-1.188785572,1.514592014,-1.446088306,0.895352609,1.719745923,0.748419011,-2.098669748,2.211996636,1.840889751,-0.743564556,-0.00323359,-1.848898095,-0.824821603,-0.075913965,-0.169358779,-0.363077337,1.040865064,0.162541696,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_18,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,-0.058194068,0.014633749,-0.449079534,1.722086217,-1.130150507,-0.055005678,0.885269996,0.658715058,-0.957048636,-0.638468006,0.296296142,-1.619639169,0.958149616,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,2.517620419,-0.259103543,-0.802829955,1.260381702,0.655276397,-0.796536881,-0.892262743,-0.14952049,-0.684124374,-1.316866795,0.522860761,-1.517771818,-0.937287589,0.59715266,-0.514447212,-0.881825547,-0.325540137,1.254666077,-0.009547408,-0.882008397,3.254188831,-2.905391225,0.032849024,-0.265534314,-1.109477531,0.954717463,-0.901854357,-0.604650886,-0.272110131,-0.604942498,-0.192786975,0.31143168,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.108538873,-2.248334165,-0.216178122,-0.493792023,-0.620793161,-1.119191329,0.869507671,-0.042070993,1.398597187,-1.214198964,-1.412591454,3.227949683,-1.118007101,-0.371676086,-0.686604418,-1.031392011,-0.093916918,0.340120354,-2.471095729,0.18283928,-0.26183899,-0.970966917,-0.603399672,1.565296946,-0.189943573,-0.61574881,1.091266145,-0.224975856,-2.643978569,-0.476859714,-1.127799861,-0.043365217,-1.188785572,0.09807719,-0.426580515,0.01221997,1.719745923,0.748419011,-2.098669748,-2.361187523,1.840889751,2.043983911,-0.00323359,-1.848898095,-1.227415495,-0.075913965,-0.169358779,-0.363077337,-1.15278377,-0.216191928,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_19,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,1.362490562,0.014633749,-0.449079534,1.722086217,-1.130150507,-0.055005678,-0.19617686,-1.520574698,-0.957048636,-0.638468006,0.296296142,-1.619639169,0.546323588,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,0.626823943,-0.259103543,-0.802829955,1.260381702,0.655276397,-0.228351819,-0.892262743,-0.14952049,-0.684124374,-1.316866795,0.522860761,-2.034709625,-0.479263092,0.663088466,-0.514447212,-0.881825547,-0.325540137,-0.923822943,-0.009547408,-0.882008397,0.817510904,-0.956773119,-0.171971738,-0.265534314,-1.289523128,0.954717463,-0.901854357,-0.604650886,-0.272110131,-0.119677834,-0.192786975,0.31143168,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.027211301,-2.248334165,-0.216178122,-0.517616133,-0.489220505,-0.74081382,-0.423511008,-0.042070993,-0.137966117,-1.094411044,-1.412591454,3.227949683,-1.118007101,-0.371676086,-0.686604418,-0.809268601,-0.093916918,0.340120354,-1.397454885,-0.179211036,-0.26183899,-0.970966917,-0.99453971,1.565296946,-0.189943573,-0.61574881,1.091266145,-0.224975856,-2.643978569,-0.476859714,-1.127799861,-0.125745503,-0.42148948,1.100675345,-0.426580515,0.90358127,1.719745923,0.37443733,-2.098669748,-1.7078755,1.840889751,2.043983911,-0.00323359,-1.848898095,0.125452542,0.51232599,-0.169358779,-0.363077337,1.040865064,-0.216191928,-0.567609105,-0.301005028,5.107184482,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_20,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,-1.238193419,-0.265346408,-0.850837608,-0.159138614,-0.253577246,-0.941973228,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,-0.058194068,0.600094234,-0.449079534,1.722086217,-1.130150507,-0.055005678,0.885269996,-2.610219576,-0.957048636,1.281671152,0.296296142,-1.619639169,0.346408041,-0.273227377,-2.151821805,-0.076446281,-0.49361724,0.76901541,1.66707173,0.197659893,-0.755932906,0.407534908,2.517620419,-0.259103543,-0.802829955,1.260381702,0.655276397,-0.228351819,-0.687127319,-0.14952049,-0.684124374,-1.316866795,0.522860761,-1.364643124,0.436785902,0.612446304,0.0731707,-0.881825547,-0.325540137,-0.923822943,-0.009547408,0.992698398,3.095705714,-0.551777799,0.034781295,-0.265534314,1.411160832,1.856635912,-0.901854357,-0.604650886,-0.272110131,-0.119677834,-0.192786975,-0.476927004,-2.07770997,-0.198881231,-0.950476241,-0.094047994,1.113960711,-2.248334165,-0.216178122,0.010845941,0.022846046,-0.558148815,0.88358408,-0.042070993,1.215257248,-0.503604418,-1.412591454,3.227949683,-1.118007101,-0.371676086,-0.686604418,-1.354187484,-0.093916918,0.340120354,1.286647224,0.046934507,-0.26183899,-0.970966917,-1.132327678,1.565296946,-0.189943573,-0.61574881,0.410108607,0.37850665,-2.643978569,-0.476859714,-1.127799861,-0.120528417,-0.42148948,-0.095083922,-0.426580515,0.092595811,1.719745923,-1.12148939,-2.098669748,0.252060568,1.840889751,2.043983911,-0.00323359,-1.848898095,-0.611381645,1.688805899,-0.169358779,-0.363077337,3.234513898,-0.300280303,-0.567609105,3.322203642,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,5.925462945,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
HMP3_testN_21,-0.318132111,-0.339120271,-0.134568258,-0.319426645,-0.314946777,-0.150994609,-0.078688948,-0.449218959,-0.345967301,0.467354346,-0.265346408,-1.267369279,-0.159138614,-0.253577246,-1.295179226,-0.176777119,-0.219191088,-0.182054975,-0.479580235,-0.071732588,-0.353682069,-0.058194068,1.771015203,-0.449079534,-0.389168486,-0.091023263,-0.055005678,-0.19617686,0.658715058,-1.200406269,-0.638468006,-1.982642808,1.937739387,0.861522279,-0.273227377,0.710493786,-0.076446281,-0.49361724,0.185576069,-0.776917692,-1.066141184,-0.755932906,0.407534908,-1.263972533,-0.259103543,-0.802829955,-1.756540042,-6.549926373,0.339833243,-0.366189639,-0.14952049,-0.684124374,1.081425044,-1.206669706,0.153806909,-2.769385575,1.114250972,-0.251821719,0.221354593,-0.325540137,-0.923822943,-1.087200062,-0.882008397,-0.144671108,-1.19391312,1.241013379,-0.265534314,-0.201392988,1.466950555,-0.901854357,-0.604650886,-0.272110131,-2.06073649,-0.192786975,-0.124921922,0.749763582,3.209937745,-1.885454515,-0.094047994,-1.580082882,0.724710211,-0.216178122,0.469575448,-3.234466183,-1.020240443,1.664299609,-1.283779407,-0.659395045,-0.002373937,-1.412591454,-0.582099954,-1.118007101,-0.371676086,1.269016847,1.450944585,-0.093916918,-1.563881113,-0.276126904,-0.899680138,-0.26183899,0.37133207,1.196414109,-0.808361891,-0.189943573,-0.61574881,-1.119189771,1.585471662,0.658082417,-0.476859714,-0.13830092,-0.978954007,0.345806612,-1.380795808,1.612435067,-1.872274533,-2.098944669,-1.047039333,-1.018392228,-1.544547494,-0.252359336,-0.743564556,-1.094224695,0.750745659,-0.909171518,-1.252393875,-0.169358779,0.559975431,-1.15278377,0.661590492,-0.567609105,-0.301005028,-0.1958026,-0.219970673,-0.242140294,-0.219970673,-0.168763185,-0.178174161,-0.158860294,-0.234935747,-0.168763185,-0.148366366,-0.178174161,-0.111629114,-0.096523418,-0.078688948,-0.111629114,-0.055555556,-0.096523418,-0.125,-0.096523418,-0.137145096,0
