,CKSAAP_FA.gap3,CTriad_g2.g5.g3,CKSAAP_RF.gap3,DDE_RR,DPC_KG,CKSAAP_NR.gap2,CKSAAP_EL.gap2,GTPC_uncharger.alphaticr.postivecharger,GTPC_uncharger.postivecharger.uncharger,CTDC_solventaccess.G1,CKSAAP_RC.gap1,formula_H,CKSAAP_VD.gap1,CKSAAP_FA.gap1,formula_C,DDE_CR,CKSAAP_TP.gap3,CKSAAP_PF.gap1,CKSAAP_GK.gap3,DDE_LD,DPC_KV,CTDT_hydrophobicity_FASG890101.Tr1331,CTDD_hydrophobicity_ZIMJ680101.2.residue0,CKSAAGP_alphaticr.negativecharger.gap2,CKSAAP_KK.gap1,CTDD_polarity.2.residue25,DDE_HS,ABHPRK__24,CTDD_hydrophobicity_FASG890101.3.residue50,Calculate_mw,CKSAAGP_aromatic.postivecharger.gap0,Cougar__5,CTDC_polarizability.G1,Moran_BIGC670101.lag3,CKSAAP_FK.gap3,CTDD_hydrophobicity_PRAM900101.2.residue75,CKSAAP_TY.gap2,CKSAAGP_uncharger.aromatic.gap2,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDC_hydrophobicity_ZIMJ680101.G2,Z5__17,QSO3_SC_R,CTDC_hydrophobicity_ARGP820101.G2,CKSAAGP_alphaticr.postivecharger.gap2,DDE_VK,CTDD_hydrophobicity_PONP930101.3.residue25,Ez__3,CTDD_polarity.3.residue100,CTDD_hydrophobicity_ZIMJ680101.2.residue50,DDR_L,DDE_SA,CKSAAGP_aromatic.alphaticr.gap4,CTDT_hydrophobicity_PONP930101.Tr1221,Z5__1,Ez__12,CTDD_charge.1.residue75,QSO3_SC_L,Geary_CIDH920105.lag2,CTDD_hydrophobicity_PRAM900101.2.residue0,DDE_KV,CKSAAGP_postivecharger.alphaticr.gap3,Ez__5,GTPC_alphaticr.alphaticr.postivecharger,Ez__2,NMBroto_CIDH920105.lag3,NMBroto_CHAM820102.lag1,CTDC_hydrophobicity_PONP930101.G3,Moran_CHAM810101.lag1,Geary_CHAM820102.lag2,CKSAAGP_aromatic.alphaticr.gap2,APAAC_Pc1.T,CKSAAP_WL.gap3,CTDD_charge.1.residue50,CKSAAGP_negativecharger.postivecharger.gap5,Moran_CIDH920105.lag2,CTDD_hydrophobicity_PONP930101.2.residue75,DDE_LS,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PRAM900101.G3,NMBroto_DAYM780201.lag1,CTDD_hydrophobicity_ENGD860101.2.residue75,DDE_RL,Z3__8,QSO3_SC2,Geary_BIGC670101.lag3,Moran_CHAM820101.lag3,CTDD_secondarystruct.1.residue25,NMBroto_CIDH920105.lag1,Z5__22,CTDT_hydrophobicity_PRAM900101.Tr1221,CKSAAGP_postivecharger.uncharger.gap5,CTDD_solventaccess.1.residue25,CKSAAP_KG.gap3,Z5__5,Z5__24,DDE_RA,Boman_Index,Moran_CHAM810101.lag3,Cougar__2,CKSAAP_SL.gap2,CTDD_hydrophobicity_FASG890101.2.residue25,Geary_BIGC670101.lag1,CKSAAGP_postivecharger.uncharger.gap0,DDE_RG,CKSAAGP_aromatic.postivecharger.gap5,NMBroto_CHAM810101.lag2,CTDD_hydrophobicity_ZIMJ680101.2.residue25,CTDD_normwaalsvolume.1.residue100,CTriad_g1.g2.g5,Ez__11,APAAC_Pc1.F,CTDD_hydrophobicity_ARGP820101.2.residue50,Geary_CHAM820101.lag3,CKSAAGP_alphaticr.alphaticr.gap3,Ez__6,CTDC_hydrophobicity_ENGD860101.G1,Geary_CHOC760101.lag3,Z5__11,Moran_CHOC760101.lag1,CTDC_hydrophobicity_PONP930101.G1,CKSAAGP_postivecharger.uncharger.gap1,ABHPRK__27,CTDD_polarizability.1.residue75,Flexibility,CTDD_hydrophobicity_PONP930101.1.residue50,DDE_LH,MSW__7,CKSAAGP_alphaticr.postivecharger.gap5,NMBroto_CHAM820102.lag2,CKSAAGP_aromatic.uncharger.gap1,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN,y
HMP3_trainN_11,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,2.848121114,-0.255181109,-1.321786636,-0.158759792,-0.20585997,-1.300677311,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,-2.213556394,-1.174823303,-0.429710343,-0.40255247,0.429771855,-0.089144213,2.084729115,0.603225343,-1.322059774,-0.652452462,-1.396373313,0.521635061,-0.556027285,-0.239403439,0.684554918,-0.099042587,-0.483960387,0.182538277,-2.401103018,-0.329722664,-0.682927226,-2.477083082,-1.223285622,-0.228321506,-0.815076839,-2.924127514,-7.081224309,-2.46772926,-0.931267265,-0.17479475,2.811052836,-0.175224443,1.444319883,2.271912875,-2.942761377,3.623388715,1.815807218,0.756494454,-0.38726214,-0.932933127,-2.314511483,-0.877269743,0.149995648,-0.603025678,0.35888106,1.508643911,0.296608224,2.32416556,1.77552233,-0.627224315,-0.26413321,-2.156953759,-0.215050671,-1.838728366,0.732420091,-0.196122587,-0.889662655,1.674387808,1.170992168,0.727527799,-0.149160502,0.983180669,-1.746779742,0.542579141,-0.859883704,-0.13910194,0.824173761,0.053485766,-1.417337065,-0.59882883,0.101774488,-0.363102485,1.618074394,-1.337809272,-0.047121323,-2.393007489,-0.237950714,-0.490085487,-0.285291999,0.407728742,-0.684791512,-0.812539867,-0.163902245,-0.590837018,-6.964451753,-1.470519064,0.008075382,-0.433119557,1.962943767,-0.243136974,1.936124126,0.662315997,2.583804499,-2.771808745,-2.056062601,0.787353079,0.492469334,0.466202052,-1.656980517,-0.748673208,0.01745314,0.725897097,-0.119624158,-0.677250297,-0.185188111,0.564866302,-1.201414844,-1.016195953,2.682346426,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_12,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,-0.798440943,-0.585659357,-0.429710343,3.362416444,-1.157099306,-0.089144213,2.084729115,1.597397864,-1.088271242,-0.652452462,0.223937668,-1.621699059,1.080442348,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,-1.223285622,-0.228321506,3.404368112,1.10343386,0.704265534,-1.316860362,-0.765015261,-0.17479475,-0.649811903,-1.221975967,0.555246524,-0.560043732,-1.47404009,1.028504339,-0.75752913,-0.900079873,-0.38726214,6.397979045,-0.048525721,1.037508282,3.487901209,-1.78361629,0.052581112,-0.206052372,0.74967938,-1.13013617,-0.881790321,-0.627224315,-0.26413321,-1.132017345,-0.215050671,0.727004191,-2.094328816,-0.196122587,-0.889662655,-0.051803292,1.390194214,-2.160624695,-0.149160502,-0.275538115,-1.764175979,-1.202311968,1.431802291,-0.13910194,2.288582199,-0.78667504,-1.417337065,3.432439031,3.828817607,-0.363102485,-0.626876035,-1.135826792,-0.047121323,0.290761604,0.338441211,-0.057737112,-0.285291999,-0.960087204,-0.655308521,1.496173262,-0.163902245,-0.590837018,1.187359958,-0.851814456,-2.657961798,-0.433119557,-1.053321132,-0.211185688,-2.025461955,-0.443880409,-1.401460768,-0.369232731,1.612184287,-1.3677406,-2.073849445,-1.049632496,1.738025845,-0.748673208,0.01745314,-1.85740662,-0.971850426,-0.677250297,-0.185188111,-0.362438571,-1.201414844,0.017988038,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_13,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,-0.798440943,-0.585659357,-0.429710343,1.479931987,-1.157099306,-0.089144213,2.084729115,0.603225343,-1.088271242,-0.652452462,0.223937668,-1.621699059,0.992823373,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,0.588670078,-0.228321506,2.349506874,1.10343386,0.704265534,-1.316860362,-0.800640691,-0.17479475,-0.649811903,-1.221975967,0.555246524,-0.560043732,-1.47404009,0.792376991,-1.272490969,-0.900079873,-0.38726214,3.954341654,-0.048525721,-0.877269743,3.487901209,-2.272948497,0.052581112,-0.206052372,0.74967938,0.093426098,-0.881790321,-0.627224315,-0.26413321,-1.132017345,-0.215050671,1.272108687,-2.094328816,-0.196122587,-0.889662655,-0.051803292,1.390194214,-2.160624695,-0.149160502,-0.275538115,-0.859571694,-1.124935913,1.304745658,-0.13910194,2.288582199,-0.78667504,-1.417337065,-0.59882883,2.586469901,-0.363102485,-0.626876035,-1.135826792,-0.047121323,0.290761604,-0.547137246,-0.057737112,-0.285291999,-0.960087204,-0.655308521,1.496173262,-0.163902245,-0.590837018,1.187359958,-0.851814456,-2.657961798,-0.433119557,-1.053321132,-0.13412679,-2.025461955,-0.162053132,-1.401460768,-0.369232731,1.612184287,-0.330538978,-2.073849445,-1.049632496,1.738025845,1.847432948,0.01745314,-1.85740662,-0.505285542,-0.677250297,-0.185188111,-0.362438571,-1.201414844,-0.147682117,-0.582729672,-0.342700844,-0.239143351,5.459809869,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_14,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,-0.798440943,-0.585659357,-0.429710343,1.479931987,-1.157099306,-0.089144213,2.084729115,-0.390947177,-1.088271242,1.246535293,0.223937668,-1.621699059,-0.423958928,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,2.400625777,-0.228321506,1.294645636,1.10343386,0.704265534,-1.316860362,-0.616575971,-0.17479475,-0.649811903,-1.221975967,0.555246524,-0.408416026,0.48425496,0.735756756,-1.272490969,-0.900079873,-0.38726214,1.510704264,-0.048525721,-0.877269743,3.344923598,-0.982162265,0.054346248,-0.206052372,3.056390948,0.093426098,-0.881790321,-0.627224315,-0.26413321,-1.132017345,-0.215050671,1.272108687,-2.094328816,-0.196122587,-0.889662655,-0.051803292,1.396059151,-2.160624695,-0.149160502,0.19944317,-0.955250993,0.160504998,-1.280003443,-0.13910194,2.105160639,-0.084693332,-1.417337065,-0.59882883,1.344122195,-0.363102485,-0.626876035,-1.438397532,-0.047121323,0.290761604,-2.35679757,-0.18008876,-0.285291999,-0.960087204,-1.167949478,1.496173262,-0.163902245,-0.590837018,1.187359958,-0.851814456,-2.657961798,-0.433119557,-1.053321132,-0.153695661,-2.025461955,1.998622658,-1.401460768,-0.287847657,1.612184287,2.781065889,-2.073849445,1.529871469,1.738025845,1.847432948,0.01745314,-1.85740662,-0.787381448,1.622965618,-0.185188111,-0.362438571,1.066991281,-0.147682117,-0.582729672,2.917996896,-0.239143351,5.459809869,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_15,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,0.616674508,-0.585659357,-0.429710343,1.479931987,-1.157099306,-0.089144213,0.962702098,0.603225343,-1.088271242,-0.652452462,0.223937668,-1.621699059,1.080442348,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,0.588670078,-0.228321506,0.239784399,1.10343386,0.704265534,-0.741425913,-0.874860335,-0.17479475,-0.649811903,-1.221975967,0.555246524,-1.223542151,-0.984466327,0.650337094,-0.537364285,-0.900079873,-0.38726214,3.954341654,-0.048525721,-0.877269743,1.432598059,-1.78361629,-0.136288433,-0.206052372,-1.7217973,0.972181489,-0.881790321,-0.627224315,-0.26413321,-0.619549138,-0.215050671,0.333580945,-2.094328816,-0.196122587,-0.889662655,-0.051803292,1.296355211,-2.160624695,-0.149160502,-0.772943409,-0.485552615,-1.202311968,1.431802291,-0.13910194,0.934756394,-0.511388095,-1.417337065,3.432439031,0.101774488,-0.363102485,-0.626876035,-1.254481984,-0.047121323,0.290761604,0.338441211,-0.261330255,-0.285291999,-0.960087204,-0.521763398,1.496173262,-0.163902245,-0.590837018,1.096192423,-0.851814456,-2.657961798,-0.433119557,-1.053321132,-0.0831683,-1.233144739,-0.443880409,-1.401460768,0.800677709,1.612184287,-1.3677406,-2.073849445,-2.98426047,1.738025845,1.847432948,0.01745314,-1.85740662,-0.955130623,-0.102196318,-0.185188111,-0.362438571,1.066991281,-0.219162783,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,5.330017909,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_16,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,0.616674508,-0.585659357,-0.429710343,1.479931987,-1.157099306,-0.089144213,0.962702098,-1.385119698,-1.088271242,1.246535293,0.223937668,-1.621699059,-0.165510504,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,0.588670078,-0.228321506,0.239784399,1.10343386,0.704265534,-0.165991464,-0.652201401,-0.17479475,-0.649811903,-1.221975967,0.555246524,-1.071914445,0.48425496,0.735896559,-0.537364285,-0.900079873,-0.38726214,1.510704264,-0.048525721,1.037508282,1.289620449,0.887451873,-0.134523297,-0.206052372,0.584914268,0.972181489,-0.881790321,-0.627224315,-0.26413321,-0.107080931,-0.215050671,0.333580945,-2.094328816,-0.196122587,-0.889662655,-0.051803292,1.302220149,-2.160624695,-0.149160502,-0.297962124,-0.311590252,-0.071623167,-0.527145488,-0.13910194,0.751334833,0.190593612,-1.417337065,3.432439031,0.101774488,-0.363102485,-0.626876035,-1.557052724,-0.047121323,0.290761604,1.416536723,-0.383681904,-0.285291999,-0.960087204,-1.034404355,1.496173262,-0.163902245,-0.590837018,1.096192423,-0.851814456,-2.657961798,-0.433119557,-1.053321132,-0.187984606,-0.440827523,1.153140827,-1.401460768,0.882062784,1.612184287,-0.330538978,-2.073849445,-0.404756505,1.738025845,1.847432948,0.01745314,-1.85740662,-0.397061993,1.622965618,-0.185188111,-0.362438571,3.335397406,-0.219162783,-0.582729672,2.917996896,4.181592315,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_17,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,1.324232233,0.003504588,-0.429710343,3.362416444,-1.157099306,-0.089144213,-0.15932492,1.597397864,-1.088271242,-0.652452462,0.223937668,-1.621699059,0.512296665,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,0.588670078,-0.228321506,-0.815076839,1.10343386,0.704265534,-0.741425913,-0.652201401,-0.17479475,-0.649811903,-1.221975967,0.555246524,-1.897216927,-0.984466327,0.852492302,-1.115763453,-0.900079873,-0.38726214,3.954341654,-0.048525721,-0.877269743,1.119834537,-1.107278144,-0.062929384,-0.206052372,-1.128642897,0.0766879,1.77552233,-0.627224315,-0.26413321,-0.619549138,-0.215050671,0.785464673,-2.094328816,-0.196122587,-0.889662655,-0.051803292,0.889328537,-2.160624695,-0.149160502,-0.328540318,-0.7569339,-0.685639602,-0.413363429,-0.13910194,-0.725208731,-1.431033335,-1.417337065,3.432439031,-1.140573218,-0.363102485,-0.626876035,-0.672467074,-0.047121323,0.290761604,-1.471219113,-0.281885332,-0.285291999,-0.960087204,-1.631049502,-0.812539867,-0.163902245,-0.590837018,1.045999061,-0.233109848,-2.657961798,-0.433119557,-1.053321132,-0.187570684,-1.233144739,1.050658181,-1.401460768,0.769144114,1.612184287,0.360928771,-2.073849445,-0.404756505,1.738025845,1.847432948,0.01745314,-1.85740662,-1.440837353,-0.102196318,-0.185188111,-0.362438571,-1.201414844,-0.050410392,-0.582729672,-0.342700844,4.181592315,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_18,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,2.739347684,0.003504588,-0.429710343,3.362416444,-1.157099306,-0.089144213,-1.281351937,-0.390947177,-1.088271242,1.246535293,0.223937668,-1.621699059,-0.165510504,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,0.588670078,-0.228321506,-0.815076839,1.10343386,0.704265534,-0.741425913,-0.765015261,-0.17479475,-0.649811903,-1.221975967,0.555246524,-2.40908764,-0.494892565,0.718700784,-1.272490969,-0.900079873,-0.38726214,1.510704264,-0.048525721,-0.877269743,-1.078446223,0.887451873,-0.250033793,-0.206052372,-1.293408009,0.093426098,1.77552233,-0.627224315,-0.26413321,-0.619549138,-0.215050671,0.951366041,-2.094328816,-0.196122587,-0.889662655,-0.051803292,0.801354472,-2.160624695,-0.149160502,-0.350964328,-0.984824595,-0.071623167,-0.527145488,-0.13910194,-2.262456097,-0.453764683,-1.417337065,-0.59882883,-1.140573218,-0.363102485,-0.626876035,-1.093693005,-0.047121323,0.290761604,1.416536723,-0.607830125,-0.285291999,-0.960087204,-2.010145336,-0.812539867,-0.163902245,-0.590837018,0.472360639,-0.233109848,-2.657961798,-0.433119557,-1.053321132,-0.173590882,-1.233144739,1.153140827,-1.401460768,2.020439629,1.612184287,-0.330538978,-2.073849445,0.240119487,1.738025845,1.847432948,0.01745314,-1.85740662,-1.213409902,0.47285766,-0.185188111,-0.362438571,1.066991281,-0.052676742,-0.582729672,2.917996896,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,5.330017909,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_19,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,1.324232233,0.003504588,-0.429710343,3.362416444,-1.157099306,-0.089144213,-0.15932492,-1.385119698,-1.088271242,1.246535293,0.223937668,-1.621699059,-0.336339953,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,2.400625777,-0.228321506,-0.815076839,1.10343386,0.704265534,-0.165991464,-0.652201401,-0.17479475,-0.649811903,-1.221975967,0.555246524,-1.948098707,0.48425496,0.666274641,-1.69416262,-0.900079873,-0.38726214,-0.932933127,-0.048525721,-0.877269743,0.717710007,-0.492830058,-0.191960821,-0.206052372,-1.128642897,-0.818805689,-0.881790321,-0.627224315,-0.26413321,-0.107080931,-0.215050671,1.558091046,-2.094328816,-0.196122587,-0.889662655,-0.051803292,1.10633123,-2.160624695,-0.149160502,-0.507932392,-1.696330657,0.083128943,-1.152946811,-0.13910194,-0.122537888,-0.219583935,-1.417337065,3.432439031,-1.140573218,-0.363102485,-0.626876035,-1.380256488,-0.047121323,0.290761604,-1.471219113,-0.240775178,-0.285291999,-0.960087204,-0.967631793,1.496173262,-0.163902245,-0.590837018,1.710805017,-0.233109848,-2.657961798,-0.433119557,-1.053321132,-0.155501786,-0.440827523,1.716795381,-0.405144451,1.20760308,1.612184287,1.743864267,-2.073849445,-1.694508487,1.738025845,1.847432948,0.01745314,-1.85740662,-1.641657009,1.622965618,-0.185188111,-0.362438571,3.335397406,0.023336623,-0.582729672,2.917996896,4.181592315,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_20,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,-0.451160115,-0.305900806,-1.11694384,-0.255181109,-0.966925655,-0.158759792,-0.20585997,-1.074266471,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,1.324232233,0.592668534,-0.429710343,5.244900901,-1.157099306,-0.089144213,-0.15932492,-2.379292219,-1.088271242,1.246535293,0.223937668,-1.621699059,0.319424706,-0.239403439,-2.181363799,-0.099042587,-0.483960387,0.767150693,1.613448365,0.14974226,-0.682927226,0.409555122,2.400625777,-0.228321506,-0.815076839,1.10343386,0.704265534,0.409442984,-0.468136682,-0.17479475,-0.649811903,-1.221975967,0.555246524,-1.796471001,0.48425496,0.736036362,-2.429289304,-0.900079873,-0.38726214,-0.932933127,-0.048525721,1.037508282,0.574732397,-0.679835997,-0.190195685,-0.206052372,1.178068671,-1.69756108,-0.881790321,-0.627224315,-0.26413321,0.405387275,-0.215050671,2.175876142,-2.094328816,-0.196122587,-0.889662655,-0.051803292,1.112196168,-2.160624695,-0.149160502,-0.032951107,-2.246051723,-0.510919478,0.819275541,-0.13910194,-0.305959449,-0.376534862,-1.417337065,-0.59882883,-1.140573218,-0.363102485,-0.626876035,-1.053395015,-0.047121323,0.290761604,1.224019667,-0.363126827,-0.285291999,-0.960087204,-1.48027275,1.496173262,-0.163902245,-0.590837018,1.086973234,0.38559476,-2.657961798,-0.433119557,-1.053321132,-0.191390813,0.351489694,-0.059570486,-1.401460768,0.940246246,1.612184287,-1.022006726,-2.073849445,0.884995478,1.738025845,1.847432948,0.01745314,-1.85740662,-1.473558223,1.622965618,-0.185188111,-0.362438571,3.335397406,0.189822664,-0.582729672,2.917996896,4.181592315,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
HMP3_trainN_21,-0.327688651,-0.328500044,-0.120528426,-0.284237067,-0.355967201,-0.124089623,-0.097558339,4.357848841,-0.305900806,-0.323930849,-0.255181109,-1.220397785,-0.158759792,-0.20585997,-1.341842919,-0.176975469,-0.193858307,-0.200820692,-0.418409507,-0.125910684,-0.394507499,4.154463135,0.592668534,-0.429710343,-0.40255247,-0.099185199,-0.089144213,-1.281351937,-0.390947177,-1.207051044,-0.652452462,0.758059987,0.521635061,-0.697556745,-0.239403439,1.503388838,-0.099042587,-0.483960387,0.474844485,-0.795282465,-0.684338945,0.791709847,1.131214673,2.400625777,-0.228321506,2.349506874,0.237364464,-1.631381419,-0.741425913,-0.367197965,5.11997339,-0.649811903,1.918278604,-0.544524582,-0.412155681,-0.494892565,-0.585242245,-2.660838184,0.204303012,-0.38726214,-0.932933127,0.473080655,-0.877269743,-2.245229,-3.339109285,0.195672401,-1.063400514,-0.076464035,-1.570059107,-0.881790321,-0.627224315,-0.26413321,-0.619549138,-0.215050671,2.831824894,0.732420091,3.513153979,-0.889662655,-0.914898842,-0.655349422,1.552714226,2.845075841,-2.196826216,-2.86883698,0.126548352,-1.527096246,-1.316604656,-2.3293782,0.812829301,0.727845025,3.432439031,0.101774488,-0.363102485,-0.437941965,-0.733787181,-0.047121323,0.937342453,-0.424276023,0.378630045,-0.285291999,-0.960087204,-1.138348384,-0.812539867,-0.163902245,-0.590837018,0.036566165,0.38559476,0.674584678,-0.433119557,-0.439770545,-0.997291363,0.351489694,1.351500495,1.587488182,1.576316785,0.144885532,1.399455044,-0.431315313,0.136840496,-0.298977972,1.847432948,-1.069152221,1.463983874,-0.563973121,-1.827358255,-0.185188111,-0.203363807,-1.201414844,1.203484712,-0.582729672,-0.342700844,-0.239143351,-0.183156561,-0.260109142,-0.216623097,-0.159237486,-0.183156561,-0.16426846,-0.224331619,-0.18761663,-0.115379595,-0.178599907,-0.115379595,-0.100738878,-0.104582503,-0.096749028,-0.111890848,-0.100738878,-0.115379595,-0.111890848,-0.145980072,0
